Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE

Analytical Results
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
48.0,-0.54857,-0.35408,,
48.1,-0.56861,-0.37369,,
48.2,-0.59232,-0.39632,,
48.3,-0.61829,-0.42105,,
48.4,-0.64496,-0.44658,,
48.5,-0.67075,-0.47150,,
48.6,-0.69491,-0.49487,,
48.7,-0.71581,-0.51653,,
48.8,-0.73415,-0.53716,,
48.9,-0.75376,-0.55830,,
49.0,-0.77597,-0.58120,,
49.1,-0.80196,-0.60693,,
49.2,-0.83075,-0.63542,,
49.3,-0.86231,-0.66635,,
49.4,-0.89574,-0.69903,,
49.5,-0.92977,-0.73240,,
49.6,-0.96434,-0.76586,,
49.7,-0.99673,-0.79853,,
49.8,-1.02829,-0.83032,,
49.9,-1.05914,-0.86102,,
50.0,-1.08872,-0.89072,,
50.1,-1.11751,-0.91909,,
50.2,-1.14513,-0.94583,,
50.3,-1.16951,-0.97035,,
50.4,-1.19174,-0.99260,,
50.5,-1.21123,-1.01249,,
50.6,-1.22853,-1.03036,,
50.7,-1.24476,-1.04656,,
50.8,-1.25926,-1.06115,,
50.9,-1.27247,-1.07451,,
51.0,-1.28405,-1.08672,,
51.1,-1.29527,-1.09788,,
51.2,-1.30617,-1.10792,,
51.3,-1.31480,-1.11666,,
51.4,-1.32162,-1.12355,,
51.5,-1.32765,-1.12797,,
51.6,-1.32954,-1.13053,,
51.7,-1.32646,-1.12780,,
51.8,-1.32094,-1.12393,,
51.9,-1.31518,-1.11889,,
52.0,-1.30973,-1.11371,,
52.1,-1.30485,-1.10907,,
52.2,-1.30063,-1.10485,,
52.3,-1.29775,-1.10062,,
52.4,-1.29383,-1.09495,,
52.5,-1.28701,-1.08673,,
52.6,-1.27452,-1.07478,,
52.7,-1.25792,-1.05918,,
52.8,-1.23834,-1.04066,,
52.9,-1.21661,-1.02083,,
53.0,-1.19529,-1.00119,,
53.1,-1.17705,-0.98317,,
53.2,-1.16114,-0.96724,,
53.3,-1.14828,-0.95280,,
53.4,-1.13668,-0.93836,,
53.5,-1.12132,-0.92232,,
53.6,-1.10176,-0.90385,,
53.7,-1.08005,-0.88332,,
53.8,-1.05678,-0.86220,,
53.9,-1.03501,-0.84261,,
54.0,-1.01761,-0.82637,,
54.1,-1.00578,-0.81453,,
54.2,-0.99979,-0.80714,,
54.3,-0.99738,-0.80333,,
54.4,-0.99640,-0.80164,,
54.5,-0.99695,-0.80200,,
54.6,-0.99829,-0.80293,,
54.7,-0.99931,-0.80473,,
54.8,-1.00142,-0.80776,,
54.9,-1.00596,-0.81247,,
55.0,-1.01281,-0.81896,,
55.1,-1.02175,-0.82705,,
55.2,-1.03117,-0.83600,,
55.3,-1.04086,-0.84523,,
55.4,-1.05001,-0.85417,,
55.5,-1.05823,-0.86278,,
55.6,-1.06604,-0.87128,,
55.7,-1.07440,-0.87988,,
55.8,-1.08380,-0.88884,,
55.9,-1.09308,-0.89768,,
56.0,-1.10233,-0.90606,,
56.1,-1.10958,-0.91318,,
56.2,-1.11525,-0.91880,,
56.3,-1.11903,-0.92245,,
56.4,-1.12088,-0.92465,,
56.5,-1.12026,-0.92317,,
56.6,-1.11639,-0.92018,,
56.7,-1.11108,-0.91534,,
56.8,-1.10472,-0.90900,,
56.9,-1.09696,-0.90133,,
57.0,-1.08835,-0.89265,,
57.1,-1.07795,-0.88284,,
57.2,-1.06734,-0.87206,,
57.3,-1.05608,-0.86022,,
57.4,-1.04265,-0.84715,,
57.5,-1.02838,-0.83294,,
57.6,-1.01271,-0.81750,,
57.7,-0.99612,-0.80154,,
57.8,-0.97891,-0.78548,,
57.9,-0.96328,-0.77030,,
58.0,-0.94897,-0.75682,,
58.1,-0.93708,-0.74512,,
58.2,-0.92932,-0.73502,,
58.3,-0.92039,-0.72497,,
58.4,-0.91018,-0.71415,,
58.5,-0.89738,-0.70162,,
58.6,-0.88215,-0.68788,,
58.7,-0.86672,-0.67394,,
58.8,-0.85296,-0.66091,,
58.9,-0.84177,-0.64966,,
59.0,-0.83276,-0.64029,,
59.1,-0.82559,-0.63228,,
59.2,-0.81927,-0.62473,,
59.3,-0.81190,-0.61665,,
59.4,-0.80253,-0.60746,,
59.5,-0.79145,-0.59670,,
59.6,-0.77961,-0.58468,,
59.7,-0.76558,-0.57188,,
59.8,-0.75140,-0.55892,,
59.9,-0.73949,-0.54596,,
60.0,-0.72769,-0.53228,,
60.1,-0.71351,-0.51681,,
60.2,-0.69512,-0.49852,,
60.3,-0.67251,-0.47742,,
60.4,-0.64796,-0.45459,,
60.5,-0.62348,-0.43170,,
60.6,-0.60081,-0.41034,,
60.7,-0.58206,-0.39156,,
60.8,-0.56678,-0.37575,,
60.9,-0.55381,-0.36257,,
61.0,-0.54369,-0.35122,,
61.1,-0.53451,-0.34025,,
61.2,-0.52387,-0.32831,,
61.3,-0.50992,-0.31419,,
61.4,-0.49258,-0.29774,,
61.5,-0.47270,-0.27947,,
61.6,-0.45290,-0.26079,,
61.7,-0.43391,-0.24280,,
61.8,-0.41740,-0.22648,,
61.9,-0.40341,-0.21215,,
62.0,-0.39113,-0.19948,,
62.1,-0.38067,-0.18808,,
62.2,-0.36996,-0.17710,,
62.3,-0.35925,-0.16594,,
62.4,-0.34800,-0.15384,,
62.5,-0.33464,-0.14027,,
62.6,-0.31914,-0.12524,,
62.7,-0.30165,-0.10920,,
62.8,-0.28435,-0.09358,,
62.9,-0.26907,-0.07964,,
63.0,-0.25797,-0.06872,,
63.1,-0.25057,-0.06122,,
63.2,-0.24703,-0.05664,,
63.3,-0.24648,-0.05399,,
63.4,-0.24495,-0.05169,,
63.5,-0.24237,-0.04878,,
63.6,-0.23809,-0.04455,,
63.7,-0.23191,-0.03928,,
63.8,-0.22518,-0.03374,,
63.9,-0.21929,-0.02857,,
64.0,-0.21562,-0.02433,,
64.1,-0.21276,-0.02090,,
64.2,-0.20989,-0.01795,,
64.3,-0.20724,-0.01549,,
64.4,-0.20425,-0.01337,,
64.5,-0.20329,-0.01205,,
64.6,-0.20284,-0.01127,,
64.7,-0.20271,-0.01243,,
64.8,-0.20475,-0.01468,,
64.9,-0.20916,-0.01799,,
65.0,-0.21452,-0.02164,,
65.1,-0.21805,-0.02446,,
65.2,-0.21904,-0.02634,,
65.3,-0.21795,-0.02587,,
65.4,-0.21717,-0.02488,,
65.5,-0.21463,-0.02319,,
65.6,-0.21267,-0.02158,,
65.7,-0.21118,-0.01994,,
65.8,-0.21006,-0.01852,,
65.9,-0.20858,-0.01668,,
66.0,-0.20702,-0.01400,,
66.1,-0.20291,-0.00975,,
66.2,-0.19642,-0.00356,,
66.3,-0.18848,0.00453,,
66.4,-0.17770,0.01425,,
66.5,-0.16619,0.02491,,
66.6,-0.15513,0.03583,,
66.7,-0.14379,0.04675,,
66.8,-0.13380,0.05764,,
66.9,-0.12328,0.06904,,
67.0,-0.11060,0.08131,,
67.1,-0.09704,0.09479,,
67.2,-0.08266,0.10936,,
67.3,-0.06626,0.12501,,
67.4,-0.04996,0.14129,,
67.5,-0.03292,0.15806,,
67.6,-0.01540,0.17474,,
67.7,0.00110,0.19093,,
67.8,0.01653,0.20634,,
67.9,0.03091,0.22088,,
68.0,0.04435,0.23497,,
68.1,0.05762,0.24880,,
68.2,0.07248,0.26280,,
68.3,0.08644,0.27663,,
68.4,0.10024,0.29013,,
68.5,0.11359,0.30292,,
68.6,0.12508,0.31482,,
68.7,0.13605,0.32593,,
68.8,0.14660,0.33624,,
68.9,0.15615,0.34603,,
69.0,0.16512,0.35558,,
69.1,0.17445,0.36540,,
69.2,0.18461,0.37586,,
69.3,0.19644,0.38700,,
69.4,0.20897,0.39833,,
69.5,0.22030,0.40917,,
69.6,0.23016,0.41894,,
69.7,0.23851,0.42776,,
69.8,0.24544,0.43640,,
69.9,0.25373,0.44574,,
70.0,0.26544,0.45630,,
70.1,0.27813,0.46796,,
70.2,0.29042,0.48001,,
70.3,0.30292,0.49151,,
70.4,0.31397,0.50163,,
70.5,0.32210,0.50974,,
70.6,0.32808,0.51594,,
70.7,0.33113,0.52065,,
70.8,0.33437,0.52510,,
70.9,0.33943,0.53005,,
71.0,0.34576,0.53612,,
71.1,0.35295,0.54331,,
71.2,0.36140,0.55146,,
71.3,0.37056,0.56039,,
71.4,0.38009,0.56976,,
71.5,0.39044,0.57921,,
71.6,0.39981,0.58834,,
71.7,0.40797,0.59696,,
71.8,0.41620,0.60511,,
71.9,0.42387,0.61306,,
72.0,0.43132,0.62131,,
72.1,0.44009,0.63044,,
72.2,0.45025,0.64078,,
72.3,0.46238,0.65234,,
72.4,0.47601,0.66481,,
72.5,0.48879,0.67762,,
72.6,0.50150,0.69067,,
72.7,0.51456,0.70400,,
72.8,0.52819,0.71826,,
72.9,0.54310,0.73395,,
73.0,0.56092,0.75159,,
73.1,0.58099,0.77118,,
73.2,0.60278,0.79205,,
73.3,0.62590,0.81330,,
73.4,0.64675,0.83376,,
73.5,0.66552,0.85320,,
73.6,0.68314,0.87188,,
73.7,0.70084,0.89068,,
73.8,0.72061,0.91047,,
73.9,0.74202,0.93146,,
74.0,0.76475,0.95354,,
74.1,0.78786,0.97593,,
74.2,0.81082,0.99774,,
74.3,0.83204,1.01821,,
74.4,0.85014,1.03702,,
74.5,0.86656,1.05457,,
74.6,0.88287,1.07171,,
74.7,0.89992,1.08913,,
74.8,0.91877,1.10732,,
74.9,0.93787,1.12591,,
75.0,0.95705,1.14447,,
75.1,0.97553,1.16254,,
75.2,0.99231,1.17981,,
75.3,1.00893,1.19627,,
75.4,1.02492,1.21209,,
75.5,1.03941,1.22762,,
75.6,1.05468,1.24352,,
75.7,1.07124,1.26011,,
75.8,1.08927,1.27772,,
75.9,1.10810,1.29604,,
76.0,1.12731,1.31495,,
76.1,1.14600,1.33445,,
76.2,1.16568,1.35537,,
76.3,1.18778,1.37884,,
76.4,1.21419,1.40649,,
76.5,1.24628,1.43933,,
76.6,1.28570,1.47796,,
76.7,1.33082,1.52176,,
76.8,1.38038,1.56934,,
76.9,1.43204,1.61926,,
77.0,1.48243,1.67025,,
77.1,1.53380,1.72221,,
77.2,1.58660,1.77502,,
77.3,1.64100,1.82899,,
77.4,1.69629,1.88353,,
77.5,1.75205,1.93821,,
77.6,1.80602,1.99209,,
77.7,1.85911,2.04497,,
77.8,1.91054,2.09668,,
77.9,1.96068,2.14747,,
78.0,2.01114,2.19771,,
78.1,2.06078,2.24747,,
78.2,2.11036,2.29700,,
78.3,2.15964,2.34625,,
78.4,2.20852,2.39533,,
78.5,2.25761,2.44418,,
78.6,2.30658,2.49237,,
78.7,2.35461,2.53947,,
78.8,2.39999,2.58501,,
78.9,2.44332,2.62919,,
79.0,2.48573,2.67220,,
79.1,2.52855,2.71446,,
79.2,2.57048,2.75600,,
79.3,2.61090,2.79671,,
79.4,2.65089,2.83666,,
79.5,2.68975,2.87586,,
79.6,2.72850,2.91458,,
79.7,2.76704,2.95289,,
79.8,2.80467,2.99062,,
79.9,2.84240,3.02754,,
80.0,2.87878,3.06310,,
80.1,2.91247,3.09702,,
80.2,2.94427,3.12905,,
80.3,2.97474,3.15928,,
80.4,3.00296,3.18802,,
80.5,3.02992,3.21596,,
80.6,3.05688,3.24421,,
80.7,3.08521,3.27366,,
80.8,3.11749,3.30481,,
80.9,3.15155,3.33715,,
81.0,3.18476,3.36978,,
81.1,3.21711,3.40163,,
81.2,3.24797,3.43230,,
81.3,3.27647,3.46189,,
81.4,3.30495,3.49095,,
81.5,3.33399,3.52071,,
81.6,3.36322,3.55243,,
81.7,3.39770,3.58830,,
81.8,3.43779,3.62942,,
81.9,3.48591,3.67709,,
82.0,3.54081,3.73077,,
82.1,3.60133,3.78965,,
82.2,3.66514,3.85168,,
82.3,3.73073,3.91513,,
82.4,3.79455,3.97829,,
82.5,3.85612,4.04092,,
82.6,3.91668,4.10350,,
82.7,3.97959,4.16748,,
82.8,4.04585,4.23365,,
82.9,4.11572,4.30251,,
83.0,4.18714,4.37346,,
83.1,4.26018,4.44593,,
83.2,4.33412,4.51928,,
83.3,4.40784,4.59310,,
83.4,4.48210,4.66737,,
83.5,4.55657,4.74181,,
83.6,4.63174,4.81649,,
83.7,4.70651,4.89087,,
83.8,4.78096,4.96470,,
83.9,4.85385,5.03764,,
84.0,4.92528,5.10981,,
84.1,4.99673,5.18166,,
84.2,5.06833,5.25366,,
84.3,5.14081,5.32618,,
84.4,5.21448,5.39914,,
84.5,5.28811,5.47204,,
84.6,5.36105,5.54418,,
84.7,5.43233,5.61456,,
84.8,5.50090,5.68257,,
84.9,5.56572,5.74771,,
85.0,5.62783,5.81015,,
85.1,5.68732,5.87061,,
85.2,5.74508,5.93037,,
85.3,5.80435,5.99097,,
85.4,5.86677,6.05369,,
85.5,5.93233,6.11909,,
85.6,6.00146,6.18683,,
85.7,6.07214,6.25578,,
85.8,6.14188,6.32439,,
85.9,6.21005,6.39140,,
86.0,6.27446,6.45580,,
86.1,6.33553,6.51747,,
86.2,6.39436,6.57676,,
86.3,6.45107,6.63446,,
86.4,6.50717,6.69167,,
86.5,6.56419,6.74922,,
86.6,6.62287,6.80786,,
86.7,6.68285,6.86761,,
86.8,6.74449,6.92804,,
86.9,6.80588,6.98812,,
87.0,6.86536,7.04698,,
87.1,6.92217,7.10392,,
87.2,6.97677,7.15893,,
87.3,7.02956,7.21234,,
87.4,7.08152,7.26457,,
87.5,7.13327,7.31626,,
87.6,7.18381,7.36723,,
87.7,7.23535,7.41755,,
87.8,7.28504,7.46687,,
87.9,7.33213,7.51506,,
88.0,7.37972,7.56238,,
88.1,7.42613,7.60877,,
88.2,7.47186,7.65496,,
88.3,7.51723,7.70091,,
88.4,7.56377,7.74681,,
88.5,7.61022,7.79225,,
88.6,7.65525,7.83647,,
88.7,7.69826,7.87861,,
88.8,7.73775,7.91814,,
88.9,7.77382,7.95539,,
89.0,7.80810,7.99148,,
89.1,7.84290,8.02776,,
89.2,7.88076,8.06558,,
89.3,7.92082,8.10536,,
89.4,7.96313,8.14661,,
89.5,8.00691,8.18798,,
89.6,8.04831,8.22765,,
89.7,8.08546,8.26421,,
89.8,8.11765,8.29700,,
89.9,8.14552,8.32662,,
90.0,8.17170,8.35427,,
90.1,8.19838,8.38138,,
90.2,8.22538,8.40922,,
90.3,8.25390,8.43874,,
90.4,8.28579,8.47042,,
90.5,8.32049,8.50418,,
90.6,8.35683,8.53924,,
90.7,8.39341,8.57423,,
90.8,8.42815,8.60765,,
90.9,8.45938,8.63825,,
91.0,8.48649,8.66513,,
91.1,8.50942,8.68796,,
91.2,8.52780,8.70707,,
91.3,8.54241,8.72346,,
91.4,8.55590,8.73875,,
91.5,8.57046,8.75485,,
91.6,8.58783,8.77318,,
91.7,8.61007,8.79436,,
91.8,8.63528,8.81750,,
91.9,8.66093,8.84122,,
92.0,8.68430,8.86376,,
92.1,8.70475,8.88425,,
92.2,8.72216,8.90238,,
92.3,8.73800,8.91880,,
92.4,8.75250,8.93421,,
92.5,8.76721,8.94972,,
92.6,8.78294,8.96591,,
92.7,8.80072,8.98349,,
92.8,8.81962,9.00229,,
92.9,8.84040,9.02192,,
93.0,8.86133,9.04156,,
93.1,8.88018,9.06022,,
93.2,8.89785,9.07755,,
93.3,8.91296,9.09302,,
93.4,8.92692,9.10691,,
93.5,8.93924,9.11916,,
93.6,8.94978,9.13030,,
93.7,8.95927,9.14068,,
93.8,8.96946,9.15089,,
93.9,8.97996,9.16146,,
94.0,8.99050,9.17266,,
94.1,9.00294,9.18492,,
94.2,9.01615,9.19817,,
94.3,9.03079,9.21208,,
94.4,9.04646,9.22577,,
94.5,9.05955,9.23801,,
94.6,9.06965,9.24782,,
94.7,9.07675,9.25471,,
94.8,9.07973,9.25910,,
94.9,9.08095,9.26202,,
95.0,9.08308,9.26460,,
95.1,9.08621,9.26744,,
95.2,9.09028,9.27054,,
95.3,9.09390,9.27288,,
95.4,9.09568,9.27438,,
95.5,9.09369,9.27142,,
95.6,9.08848,9.26657,,
95.7,9.07994,9.25913,,
95.8,9.07020,9.25006,,
95.9,9.05984,9.24041,,
96.0,9.04922,9.23113,,
96.1,9.04118,9.22324,,
96.2,9.03509,9.21731,,
96.3,9.03112,9.21366,,
96.4,9.03054,9.21499,,
96.5,9.03576,9.21976,,
96.6,9.04569,9.22816,,
96.7,9.05873,9.23910,,
96.8,9.07182,9.25048,,
96.9,9.08334,9.26083,,
97.0,9.09119,9.26888,,
97.1,9.09649,9.27510,,
97.2,9.09938,9.28020,,
97.3,9.10404,9.28619,,
97.4,9.11129,9.29419,,
97.5,9.12269,9.30520,,
97.6,9.13746,9.31879,,
97.7,9.15428,9.33429,,
97.8,9.17099,9.35058,,
97.9,9.18774,9.36688,,
98.0,9.20395,9.38276,,
98.1,9.21870,9.39793,,
98.2,9.23358,9.41226,,
98.3,9.24743,9.42532,,
98.4,9.25908,9.43675,,
98.5,9.26869,9.44613,,
98.6,9.27584,9.45340,,
98.7,9.28049,9.45900,,
98.8,9.28411,9.46349,,
98.9,9.28822,9.46772,,
99.0,9.29228,9.47204,,
99.1,9.29733,9.47662,,
99.2,9.30254,9.48089,,
99.3,9.30678,9.48413,,
99.4,9.30886,9.48629,,
99.5,9.30764,9.48421,,
99.6,9.30341,9.48056,,
99.7,9.29653,9.47521,,
99.8,9.28936,9.46964,,
99.9,9.28386,9.46533,,
100.0,9.28162,9.46247,,
100.1,9.28324,9.46486,,
100.2,9.28878,9.46866,,
100.3,9.29536,9.47377,,
100.4,9.30134,9.47919,,
100.5,9.30590,9.48394,,
100.6,9.31002,9.48764,,
100.7,9.31293,9.48972,,
100.8,9.31364,9.49058,,
100.9,9.31114,9.48855,,
101.0,9.30773,9.48561,,
101.1,9.30341,9.48200,,
101.2,9.29889,9.47850,,
101.3,9.29656,9.47585,,
101.4,9.29489,9.47392,,
101.5,9.29434,9.47262,,
101.6,9.29375,9.47106,,
101.7,9.29185,9.46870,,
101.8,9.28805,9.46463,,
101.9,9.28283,9.45859,,
102.0,9.27391,9.45060,,
102.1,9.26297,9.44167,,
102.2,9.25303,9.43308,,
102.3,9.24564,9.42637,,
102.4,9.24147,9.42246,,
102.5,9.24127,9.42094,,
102.6,9.24387,9.42368,,
102.7,9.24842,9.42813,,
102.8,9.25566,9.43440,,
102.9,9.26381,9.44183,,
103.0,9.27184,9.44978,,
103.1,9.28055,9.45775,,
103.2,9.28831,9.46525,,
103.3,9.29499,9.47205,,
103.4,9.30127,9.47830,,
103.5,9.30620,9.48424,,
103.6,9.31202,9.49044,,
103.7,9.31920,9.49731,,
103.8,9.32659,9.50479,,
103.9,9.33551,9.51261,,
104.0,9.34395,9.51980,,
104.1,9.35019,9.52557,,
104.2,9.35413,9.52917,,
104.3,9.35522,9.53108,,
104.4,9.35336,9.52931,,
104.5,9.35004,9.52685,,
104.6,9.34617,9.52378,,
104.7,9.34292,9.52091,,
104.8,9.34088,9.51856,,
104.9,9.33961,9.51674,,
105.0,9.33819,9.51500,,
105.1,9.33676,9.51252,,
105.2,9.33410,9.50838,,
105.3,9.32765,9.50209,,
105.4,9.31765,9.49364,,
105.5,9.30709,9.48364,,
105.6,9.29632,9.47296,,
105.7,9.28488,9.46189,,
105.8,9.27454,9.45050,,
105.9,9.26287,9.43810,,
106.0,9.24934,9.42426,,
106.1,9.23379,9.40887,,
106.2,9.21561,9.39241,,
106.3,9.19797,9.37632,,
106.4,9.18252,9.36179,,
106.5,9.17067,9.34966,,
106.6,9.16224,9.33978,,
106.7,9.15491,9.33136,,
106.8,9.14736,9.32343,,
106.9,9.13957,9.31544,,
107.0,9.13086,9.30708,,
107.1,9.12227,9.29867,,
107.2,9.11369,9.29071,,
107.3,9.10571,9.28376,,
107.4,9.10059,9.27849,,
107.5,9.09736,9.27482,,
107.6,9.09601,9.27280,,
107.7,9.09510,9.27172,,
107.8,9.09513,9.27306,,
107.9,9.09763,9.27600,,
108.0,9.10323,9.28133,,
108.1,9.11141,9.28897,,
108.2,9.12168,9.29826,,
108.3,9.13298,9.30865,,
108.4,9.14336,9.31951,,
108.5,9.15445,9.33104,,
108.6,9.16644,9.34341,,
108.7,9.18001,9.35719,,
108.8,9.19543,9.37260,,
108.9,9.21269,9.38951,,
109.0,9.23167,9.40731,,
109.1,9.25085,9.42519,,
109.2,9.26810,9.44213,,
109.3,9.28371,9.45778,,
109.4,9.29731,9.47203,,
109.5,9.31017,9.48560,,
109.6,9.32301,9.49902,,
109.7,9.33688,9.51314,,
109.8,9.35161,9.52815,,
109.9,9.36838,9.54429,,
110.0,9.38568,9.56097,,
110.1,9.40333,9.57805,,
110.2,9.41989,9.59497,,
110.3,9.43663,9.61168,,
110.4,9.45359,9.62806,,
110.5,9.46942,9.64372,,
110.6,9.48483,9.65851,,
110.7,9.49822,9.67198,,
110.8,9.51022,9.68399,,
110.9,9.52126,9.69454,,
111.0,9.52965,9.70399,,
111.1,9.53734,9.71335,,
111.2,9.54671,9.72341,,
111.3,9.55894,9.73497,,
111.4,9.57247,9.74793,,
111.5,9.58704,9.76178,,
111.6,9.60175,9.77554,,
111.7,9.61548,9.78826,,
111.8,9.62702,9.79926,,
111.9,9.63523,9.80809,,
112.0,9.64171,9.81522,,
112.1,9.64677,9.82113,,
112.2,9.65202,9.82650,,
112.3,9.65764,9.83127,,
112.4,9.66238,9.83505,,
112.5,9.66498,9.83756,,
112.6,9.66490,9.83875,,
112.7,9.66470,9.83925,,
112.8,9.66509,9.83953,,
112.9,9.66576,9.83989,,
113.0,9.66651,9.84046,,
113.1,9.66658,9.84163,,
113.2,9.66758,9.84402,,
113.3,9.67230,9.84830,,
113.4,9.67931,9.85448,,
113.5,9.68770,9.86176,,
113.6,9.69686,9.86899,,
113.7,9.70313,9.87522,,
113.8,9.70673,9.88033,,
113.9,9.71060,9.88479,,
114.0,9.71498,9.88933,,
114.1,9.71997,9.89445,,
114.2,9.72623,9.90027,,
114.3,9.73271,9.90669,,
114.4,9.73948,9.91372,,
114.5,9.74723,9.92111,,
114.6,9.75560,9.92814,,
114.7,9.76302,9.93402,,
114.8,9.76675,9.93785,,
114.9,9.76755,9.93986,,
115.0,9.76672,9.94061,,
115.1,9.76703,9.94160,,
115.2,9.76858,9.94341,,
115.3,9.77264,9.94628,,
115.4,9.77708,9.94927,,
115.5,9.78008,9.95144,,
115.6,9.78075,9.95224,,
115.7,9.77880,9.94902,,
115.8,9.77291,9.94345,,
115.9,9.76402,9.93522,,
116.0,9.75280,9.92481,,
116.1,9.74048,9.91308,,
116.2,9.72776,9.90037,,
116.3,9.71508,9.88692,,
116.4,9.70066,9.87248,,
116.5,9.68502,9.85689,,
116.6,9.66850,9.84012,,
116.7,9.65005,9.82259,,
116.8,9.63121,9.80512,,
116.9,9.61415,9.78902,,
117.0,9.59925,9.77557,,
117.1,9.58921,9.76602,,
117.2,9.58446,9.76077,,
117.3,9.58418,9.75911,,
117.4,9.58763,9.76307,,
117.5,9.59480,9.76984,,
117.6,9.60474,9.77981,,
117.7,9.61810,9.79264,,
117.8,9.63428,9.80782,,
117.9,9.65147,9.82448,,
118.0,9.66992,9.84203,,
118.1,9.68772,9.85956,,
118.2,9.70520,9.87691,,
118.3,9.72189,9.89344,,
118.4,9.73828,9.90899,,
118.5,9.75264,9.92344,,
118.6,9.76488,9.93701,,
118.7,9.77773,9.95011,,
118.8,9.79129,9.96332,,
118.9,9.80424,9.97683,,
119.0,9.81856,9.99095,,
119.1,9.83323,10.00557,,
119.2,9.84834,10.02083,,
119.3,9.86458,10.03664,,
119.4,9.88089,10.05269,,
119.5,9.89738,10.06847,,
119.6,9.91343,10.08318,,
119.7,9.92676,10.09602,,
119.8,9.93699,10.10670,,
119.9,9.94483,10.11555,,
120.0,9.95145,10.12354,,
120.1,9.95892,10.13179,,
120.2,9.96827,10.14089,,
120.3,9.97926,10.15110,,
120.4,9.99033,10.16171,,
120.5,10.00195,10.17208,,
120.6,10.01170,10.18123,,
120.7,10.01907,10.18894,,
120.8,10.02463,10.19509,,
120.9,10.02945,10.19984,,
121.0,10.03353,10.20325,,
121.1,10.03557,10.20536,,
121.2,10.03571,10.20638,,
121.3,10.03545,10.20673,,
121.4,10.03565,10.20689,,
121.5,10.03607,10.20747,,
121.6,10.03655,10.20866,,
121.7,10.03900,10.21084,,
121.8,10.04232,10.21393,,
121.9,10.04651,10.21792,,
122.0,10.05150,10.22221,,
122.1,10.05656,10.22611,,
122.2,10.05996,10.22862,,
122.3,10.06088,10.22961,,
122.4,10.05842,10.22646,,
122.5,10.05232,10.22176,,
122.6,10.04470,10.21596,,
122.7,10.03812,10.21060,,
122.8,10.03386,10.20696,,
122.9,10.03312,10.20482,,
123.0,10.03496,10.20490,,
123.1,10.03541,10.20493,,
123.2,10.03439,10.20281,,
123.3,10.03134,10.19873,,
123.4,10.02409,10.19157,,
123.5,10.01378,10.18150,,
123.6,9.99991,10.16858,,
123.7,9.98446,10.15384,,
123.8,9.96793,10.13806,,
123.9,9.95132,10.12251,,
124.0,9.93586,10.10828,,
124.1,9.92342,10.09643,,
124.2,9.91480,10.08746,,
124.3,9.90949,10.08109,,
124.4,9.90631,10.07623,,
124.5,9.90318,10.07162,,
124.6,9.89764,10.06582,,
124.7,9.89053,10.05846,,
124.8,9.88044,10.04934,,
124.9,9.86945,10.03947,,
125.0,9.85876,10.02967,,
125.1,9.84963,10.02125,,
125.2,9.84265,10.01504,,
125.3,9.83927,10.01164,,
125.4,9.83939,10.01073,,
125.5,9.84200,10.01372,,
125.6,9.84774,10.01818,,
125.7,9.85472,10.02352,,
125.8,9.86053,10.02826,,
125.9,9.86463,10.03134,,
126.0,9.86486,10.03260,,
126.1,9.86232,10.03055,,
126.2,9.85847,10.02813,,
126.3,9.85483,10.02598,,
126.4,9.85419,10.02736,,
126.5,9.85915,10.03180,,
126.6,9.86806,10.03973,,
126.7,9.88042,10.05048,,
126.8,9.89372,10.06218,,
126.9,9.90656,10.07341,,
127.0,9.91623,10.08258,,
127.1,9.92285,10.08910,,
127.2,9.92601,10.09271,,
127.3,9.92642,10.09435,,
127.4,9.92531,10.09260,,
127.5,9.92213,10.08983,,
127.6,9.91739,10.08603,,
127.7,9.91280,10.08161,,
127.8,9.90860,10.07661,,
127.9,9.90359,10.07052,,
128.0,9.89649,10.06308,,
128.1,9.88614,10.05398,,
128.2,9.87543,10.04387,,
128.3,9.86462,10.03304,,
128.4,9.85385,10.02182,,
128.5,9.84254,10.00984,,
128.6,9.82977,9.99688,,
128.7,9.81512,9.98309,,
128.8,9.79985,9.96906,,
128.9,9.78598,9.95600,,
129.0,9.77384,9.94470,,
129.1,9.76547,9.93547,,
129.2,9.75970,9.92712,,
129.3,9.75308,9.91805,,
129.4,9.74185,9.90638,,
129.5,9.72630,9.89127,,
129.6,9.70689,9.87286,,
129.7,9.68481,9.85188,,
129.8,9.66221,9.82926,,
129.9,9.63829,9.80593,,
130.0,9.61338,9.78266,,
130.1,9.59104,9.76031,,
130.2,9.57034,9.73926,,
130.3,9.55066,9.71975,,
130.4,9.53294,9.70123,,
130.5,9.51619,9.68334,,
130.6,9.49785,9.66540,,
130.7,9.47997,9.64717,,
130.8,9.46161,9.62820,,
130.9,9.44166,9.60831,,
131.0,9.42095,9.58724,,
131.1,9.39866,9.56472,,
131.2,9.37448,9.54093,,
131.3,9.34901,9.51629,,
131.4,9.32335,9.49193,,
131.5,9.29874,9.46892,,
131.6,9.27844,9.44836,,
