Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE

Analytical Results
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
47.2,0.38412,-1.46596,,
47.3,0.39053,-1.45722,,
47.4,0.40282,-1.44429,,
47.5,0.42063,-1.42655,,
47.6,0.44471,-1.40437,,
47.7,0.47235,-1.37933,,
47.8,0.49923,-1.35350,,
47.9,0.52504,-1.32814,,
48.0,0.54839,-1.30390,,
48.1,0.57069,-1.27973,,
48.2,0.59407,-1.25418,,
48.3,0.62160,-1.22546,,
48.4,0.65461,-1.19242,,
48.5,0.69278,-1.15507,,
48.6,0.73554,-1.11428,,
48.7,0.77965,-1.07185,,
48.8,0.82325,-1.02931,,
48.9,0.86473,-0.98761,,
49.0,0.90403,-0.94685,,
49.1,0.94393,-0.90647,,
49.2,0.98455,-0.86627,,
49.3,1.02523,-0.82644,,
49.4,1.06497,-0.78761,,
49.5,1.10197,-0.75061,,
49.6,1.13679,-0.71518,,
49.7,1.16922,-0.68086,,
49.8,1.20262,-0.64646,,
49.9,1.23806,-0.61175,,
50.0,1.27466,-0.57700,,
50.1,1.30920,-0.54321,,
50.2,1.34079,-0.51085,,
50.3,1.37047,-0.48009,,
50.4,1.40024,-0.45065,,
50.5,1.42922,-0.42233,,
50.6,1.45565,-0.39523,,
50.7,1.48141,-0.36902,,
50.8,1.50625,-0.34355,,
50.9,1.53140,-0.31825,,
51.0,1.55686,-0.29291,,
51.1,1.58194,-0.26798,,
51.2,1.60761,-0.24366,,
51.3,1.63039,-0.22046,,
51.4,1.65128,-0.19781,,
51.5,1.67290,-0.17502,,
51.6,1.69662,-0.15152,,
51.7,1.72237,-0.12727,,
51.8,1.74732,-0.10362,,
51.9,1.77066,-0.08193,,
52.0,1.78945,-0.06331,,
52.1,1.80309,-0.04772,,
52.2,1.81493,-0.03413,,
52.3,1.82689,-0.02065,,
52.4,1.83999,-0.00592,,
52.5,1.85800,0.01079,,
52.6,1.87798,0.02889,,
52.7,1.89687,0.04726,,
52.8,1.91510,0.06519,,
52.9,1.93097,0.08223,,
53.0,1.94703,0.09885,,
53.1,1.96398,0.11511,,
53.2,1.98015,0.13108,,
53.3,1.99536,0.14659,,
53.4,2.01024,0.16158,,
53.5,2.02450,0.17616,,
53.6,2.03867,0.19012,,
53.7,2.05307,0.20323,,
53.8,2.06453,0.21504,,
53.9,2.07420,0.22548,,
54.0,2.08351,0.23483,,
54.1,2.09125,0.24345,,
54.2,2.09953,0.25222,,
54.3,2.10813,0.26097,,
54.4,2.11821,0.26947,,
54.5,2.12701,0.27697,,
54.6,2.13181,0.28292,,
54.7,2.13539,0.28780,,
54.8,2.13868,0.29226,,
54.9,2.14352,0.29691,,
55.0,2.15012,0.30195,,
55.1,2.15451,0.30636,,
55.2,2.15867,0.30963,,
55.3,2.16039,0.31164,,
55.4,2.15866,0.30978,,
55.5,2.15516,0.30680,,
55.6,2.14960,0.30209,,
55.7,2.14395,0.29619,,
55.8,2.13730,0.28905,,
55.9,2.12856,0.28062,,
56.0,2.11863,0.27053,,
56.1,2.10741,0.25836,,
56.2,2.09296,0.24448,,
56.3,2.07513,0.22943,,
56.4,2.05937,0.21512,,
56.5,2.04580,0.20275,,
56.6,2.03698,0.19326,,
56.7,2.03195,0.18628,,
56.8,2.02664,0.18056,,
56.9,2.02217,0.17479,,
57.0,2.01645,0.16761,,
57.1,2.00647,0.15861,,
57.2,1.99422,0.14770,,
57.3,1.98224,0.13530,,
57.4,1.96860,0.12207,,
57.5,1.95367,0.10832,,
57.6,1.94040,0.09425,,
57.7,1.92629,0.07933,,
57.8,1.91072,0.06322,,
57.9,1.89280,0.04561,,
58.0,1.87222,0.02655,,
58.1,1.85231,0.00684,,
58.2,1.83217,-0.01317,,
58.3,1.81198,-0.03294,,
58.4,1.79251,-0.05295,,
58.5,1.77346,-0.07324,,
58.6,1.75134,-0.09457,,
58.7,1.72912,-0.11662,,
58.8,1.70575,-0.13937,,
58.9,1.68209,-0.16191,,
59.0,1.65991,-0.18385,,
59.1,1.63943,-0.20526,,
59.2,1.61929,-0.22675,,
59.3,1.59745,-0.24997,,
59.4,1.57291,-0.27613,,
59.5,1.54205,-0.30576,,
59.6,1.50667,-0.33769,,
59.7,1.47202,-0.36960,,
59.8,1.44086,-0.39859,,
59.9,1.41574,-0.42243,,
60.0,1.39892,-0.43986,,
60.1,1.38838,-0.45133,,
60.2,1.38388,-0.45749,,
60.3,1.38226,-0.46051,,
60.4,1.38291,-0.46015,,
60.5,1.38468,-0.45892,,
60.6,1.38689,-0.45711,,
60.7,1.38914,-0.45528,,
60.8,1.39053,-0.45399,,
60.9,1.39134,-0.45443,,
61.0,1.38908,-0.45616,,
61.1,1.38464,-0.45886,,
61.2,1.38063,-0.46149,,
61.3,1.37841,-0.46350,,
61.4,1.37925,-0.46246,,
61.5,1.38229,-0.46016,,
61.6,1.38624,-0.45643,,
61.7,1.39102,-0.45222,,
61.8,1.39652,-0.44833,,
61.9,1.39932,-0.44580,,
62.0,1.39978,-0.44439,,
62.1,1.39825,-0.44570,,
62.2,1.39572,-0.44732,,
62.3,1.39278,-0.44885,,
62.4,1.39179,-0.44975,,
62.5,1.39317,-0.44692,,
62.6,1.39768,-0.44196,,
62.7,1.40678,-0.43412,,
62.8,1.41767,-0.42424,,
62.9,1.42934,-0.41346,,
63.0,1.44121,-0.40301,,
63.1,1.45032,-0.39374,,
63.2,1.45725,-0.38592,,
63.3,1.46380,-0.37937,,
63.4,1.46896,-0.37345,,
63.5,1.47364,-0.36745,,
63.6,1.48031,-0.36068,,
63.7,1.48819,-0.35235,,
63.8,1.49743,-0.34230,,
63.9,1.51066,-0.33042,,
64.0,1.52437,-0.31758,,
64.1,1.53798,-0.30452,,
64.2,1.55117,-0.29264,,
64.3,1.56183,-0.28296,,
64.4,1.56835,-0.27627,,
64.5,1.57148,-0.27281,,
64.6,1.57120,-0.27167,,
64.7,1.56842,-0.27295,,
64.8,1.56709,-0.27442,,
64.9,1.56461,-0.27562,,
65.0,1.56363,-0.27582,,
65.1,1.56612,-0.27304,,
65.2,1.57091,-0.26849,,
65.3,1.57786,-0.26231,,
65.4,1.58676,-0.25541,,
65.5,1.59338,-0.24943,,
65.6,1.59826,-0.24495,,
65.7,1.59983,-0.24241,,
65.8,1.59948,-0.24069,,
65.9,1.60006,-0.23858,,
66.0,1.60369,-0.23470,,
66.1,1.60997,-0.22841,,
66.2,1.61917,-0.21979,,
66.3,1.63054,-0.20948,,
66.4,1.64222,-0.19804,,
66.5,1.65385,-0.18576,,
66.6,1.66655,-0.17252,,
66.7,1.68086,-0.15821,,
66.8,1.69693,-0.14295,,
66.9,1.71343,-0.12756,,
67.0,1.72891,-0.11291,,
67.1,1.74205,-0.09973,,
67.2,1.75295,-0.08812,,
67.3,1.76247,-0.07744,,
67.4,1.77186,-0.06653,,
67.5,1.78310,-0.05389,,
67.6,1.79778,-0.03808,,
67.7,1.81717,-0.01856,,
67.8,1.84227,0.00416,,
67.9,1.86925,0.02802,,
68.0,1.89395,0.05031,,
68.1,1.91362,0.06858,,
68.2,1.92585,0.08170,,
68.3,1.93186,0.09020,,
68.4,1.93537,0.09568,,
68.5,1.93857,0.10076,,
68.6,1.94264,0.10776,,
68.7,1.95280,0.11865,,
68.8,1.96940,0.13411,,
68.9,1.99020,0.15373,,
69.0,2.01436,0.17568,,
69.1,2.03921,0.19782,,
69.2,2.05997,0.21733,,
69.3,2.07700,0.23267,,
69.4,2.08615,0.24234,,
69.5,2.08905,0.24784,,
69.6,2.08770,0.24712,,
69.7,2.08346,0.24560,,
69.8,2.07991,0.24376,,
69.9,2.08091,0.24561,,
70.0,2.08554,0.24990,,
70.1,2.09307,0.25698,,
70.2,2.10422,0.26544,,
70.3,2.11447,0.27268,,
70.4,2.12018,0.27804,,
70.5,2.11838,0.27447,,
70.6,2.10867,0.26752,,
70.7,2.09473,0.25729,,
70.8,2.08211,0.24676,,
70.9,2.07237,0.23877,,
71.0,2.06749,0.23363,,
71.1,2.07012,0.23672,,
71.2,2.07722,0.24354,,
71.3,2.08880,0.25560,,
71.4,2.10587,0.27221,,
71.5,2.12791,0.29255,,
71.6,2.15232,0.31472,,
71.7,2.17686,0.33668,,
71.8,2.19704,0.35636,,
71.9,2.21273,0.37283,,
72.0,2.22550,0.38603,,
72.1,2.23509,0.39681,,
72.2,2.24290,0.40638,,
72.3,2.25180,0.41610,,
72.4,2.26192,0.42737,,
72.5,2.27457,0.44126,,
72.6,2.29224,0.45795,,
72.7,2.31327,0.47677,,
72.8,2.33390,0.49579,,
72.9,2.35344,0.51296,,
73.0,2.36767,0.52611,,
73.1,2.37534,0.53403,,
73.2,2.37759,0.53805,,
73.3,2.37342,0.53491,,
73.4,2.36608,0.53139,,
73.5,2.36146,0.52809,,
73.6,2.36125,0.52975,,
73.7,2.36666,0.53545,,
73.8,2.37862,0.54581,,
73.9,2.39450,0.55954,,
74.0,2.41132,0.57472,,
74.1,2.42738,0.58943,,
74.2,2.44053,0.60291,,
74.3,2.45046,0.61517,,
74.4,2.46189,0.62750,,
74.5,2.47456,0.64082,,
74.6,2.48960,0.65621,,
74.7,2.50742,0.67376,,
74.8,2.52739,0.69360,,
74.9,2.54902,0.71562,,
75.0,2.57325,0.73994,,
75.1,2.59973,0.76658,,
75.2,2.62878,0.79504,,
75.3,2.66037,0.82416,,
75.4,2.69037,0.85216,,
75.5,2.71599,0.87752,,
75.6,2.73740,0.89939,,
75.7,2.75496,0.91844,,
75.8,2.76982,0.93568,,
75.9,2.78674,0.95275,,
76.0,2.80418,0.97046,,
76.1,2.82257,0.98962,,
76.2,2.84342,1.01046,,
76.3,2.86602,1.03341,,
76.4,2.89055,1.05812,,
76.5,2.91892,1.08384,,
76.6,2.94596,1.10854,,
76.7,2.96898,1.13056,,
76.8,2.98684,1.14853,,
76.9,2.99929,1.16257,,
77.0,3.00856,1.17390,,
77.1,3.01739,1.18424,,
77.2,3.02731,1.19558,,
77.3,3.03968,1.20914,,
77.4,3.05706,1.22617,,
77.5,3.07716,1.24677,,
77.6,3.10185,1.27086,,
77.7,3.13048,1.29659,,
77.8,3.15914,1.32142,,
77.9,3.18242,1.34220,,
78.0,3.19714,1.35686,,
78.1,3.20288,1.36505,,
78.2,3.20334,1.36888,,
78.3,3.20223,1.36955,,
78.4,3.20228,1.37163,,
78.5,3.20555,1.37548,,
78.6,3.21356,1.38175,,
78.7,3.22285,1.38948,,
78.8,3.23145,1.39763,,
78.9,3.23902,1.40471,,
79.0,3.24546,1.40980,,
79.1,3.24814,1.41307,,
79.2,3.24660,1.41105,,
79.3,3.24220,1.40649,,
79.4,3.23390,1.39878,,
79.5,3.22209,1.38881,,
79.6,3.20985,1.37808,,
79.7,3.19822,1.36778,,
79.8,3.18969,1.35907,,
79.9,3.18339,1.35214,,
80.0,3.17803,1.34661,,
80.1,3.17418,1.34165,,
80.2,3.17005,1.33609,,
80.3,3.16339,1.32904,,
80.4,3.15383,1.31979,,
80.5,3.14203,1.30855,,
80.6,3.12786,1.29624,,
80.7,3.11405,1.28497,,
80.8,3.10336,1.27746,,
80.9,3.09968,1.27408,,
81.0,3.10725,1.28359,,
81.1,3.12487,1.29969,,
81.2,3.14922,1.32389,,
81.3,3.18199,1.35463,,
81.4,3.22018,1.38948,,
81.5,3.25850,1.42609,,
81.6,3.29542,1.46252,,
81.7,3.33021,1.49786,,
81.8,3.36332,1.53300,,
81.9,3.39705,1.57044,,
82.0,3.43592,1.61375,,
82.1,3.48594,1.66608,,
82.2,3.55084,1.72980,,
82.3,3.62694,1.80480,,
82.4,3.71410,1.89034,,
82.5,3.80949,1.98339,,
82.6,3.91164,2.08144,,
82.7,4.01335,2.18062,,
82.8,4.11277,2.27831,,
82.9,4.20710,2.37212,,
83.0,4.29584,2.46170,,
83.1,4.37981,2.54729,,
83.2,4.46175,2.63061,,
83.3,4.54197,2.71308,,
83.4,4.62471,2.79652,,
83.5,4.71008,2.88181,,
83.6,4.79731,2.96955,,
83.7,4.88780,3.05962,,
83.8,4.98078,3.15139,,
83.9,5.07432,3.24361,,
84.0,5.16736,3.33492,,
84.1,5.25671,3.42388,,
84.2,5.34225,3.50990,,
84.3,5.42486,3.59276,,
84.4,5.50455,3.67289,,
84.5,5.58153,3.75106,,
84.6,5.65745,3.82803,,
84.7,5.73390,3.90485,,
84.8,5.81040,3.98209,,
84.9,5.88865,4.06036,,
85.0,5.96813,4.13981,,
85.1,6.04847,4.22041,,
85.2,6.13072,4.30177,,
85.3,6.21334,4.38282,,
85.4,6.29415,4.46237,,
85.5,6.37146,4.53889,,
85.6,6.44459,4.61189,,
85.7,6.51219,4.68137,,
85.8,6.57787,4.74867,,
85.9,6.64305,4.81532,,
86.0,6.70918,4.88285,,
86.1,6.77896,4.95226,,
86.2,6.85093,5.02325,,
86.3,6.92414,5.09536,,
86.4,6.99670,5.16715,,
86.5,7.06828,5.23755,,
86.6,7.13679,5.30519,,
86.7,7.20136,5.36943,,
86.8,7.26111,5.43041,,
86.9,7.31725,5.48928,,
87.0,7.37399,5.54805,,
87.1,7.43354,5.60845,,
87.2,7.49688,5.67152,,
87.3,7.56361,5.73706,,
87.4,7.63195,5.80393,,
87.5,7.70017,5.87063,,
87.6,7.76603,5.93572,,
87.7,7.82850,5.99833,,
87.8,7.88794,6.05826,,
87.9,7.94474,6.11551,,
88.0,7.99998,6.17080,,
88.1,8.05235,6.22445,,
88.2,8.10466,6.27730,,
88.3,8.15712,6.32985,,
88.4,8.20914,6.38239,,
88.5,8.26245,6.43508,,
88.6,8.31521,6.48767,,
88.7,8.36715,6.53991,,
88.8,8.41951,6.59148,,
88.9,8.47028,6.64171,,
89.0,8.51915,6.69010,,
89.1,8.56544,6.73599,,
89.2,8.60830,6.77951,,
89.3,8.64819,6.82125,,
89.4,8.68820,6.86241,,
89.5,8.72932,6.90401,,
89.6,8.77202,6.94700,,
89.7,8.81640,6.99147,,
89.8,8.86309,7.03702,,
89.9,8.91027,7.08238,,
90.0,8.95560,7.12622,,
90.1,8.99665,7.16749,,
90.2,9.03373,7.20614,,
90.3,9.06930,7.24301,,
90.4,9.10475,7.27909,,
90.5,9.14086,7.31477,,
90.6,9.17732,7.35005,,
90.7,9.21133,7.38442,,
90.8,9.24417,7.41790,,
90.9,9.27663,7.45054,,
91.0,9.30850,7.48278,,
91.1,9.34036,7.51487,,
91.2,9.37253,7.54664,,
91.3,9.40450,7.57778,,
91.4,9.43468,7.60785,,
91.5,9.46302,7.63616,,
91.6,9.49028,7.66243,,
91.7,9.51365,7.68625,,
91.8,9.53452,7.70821,,
91.9,9.55384,7.72921,,
92.0,9.57354,7.75079,,
92.1,9.59661,7.77429,,
92.2,9.62309,7.79985,,
92.3,9.65209,7.82738,,
92.4,9.68033,7.85551,,
92.5,9.70939,7.88387,,
92.6,9.73676,7.91150,,
92.7,9.76386,7.93859,,
92.8,9.79015,7.96484,,
92.9,9.81541,7.99026,,
93.0,9.84023,8.01480,,
93.1,9.86365,8.03828,,
93.2,9.88593,8.06069,,
93.3,9.90727,8.08164,,
93.4,9.92720,8.10093,,
93.5,9.94423,8.11868,,
93.6,9.95912,8.13540,,
93.7,9.97504,8.15219,,
93.8,9.99231,8.17009,,
93.9,10.01166,8.18957,,
94.0,10.03400,8.21012,,
94.1,10.05630,8.23060,,
94.2,10.07561,8.24966,,
94.3,10.09256,8.26687,,
94.4,10.10632,8.28227,,
94.5,10.11998,8.29730,,
94.6,10.13455,8.31301,,
94.7,10.15181,8.33045,,
94.8,10.17188,8.34950,,
94.9,10.19330,8.36922,,
95.0,10.21385,8.38807,,
95.1,10.23111,8.40463,,
95.2,10.24401,8.41829,,
95.3,10.25359,8.42949,,
95.4,10.26200,8.43918,,
95.5,10.27110,8.44844,,
95.6,10.28054,8.45776,,
95.7,10.29011,8.46727,,
95.8,10.29967,8.47717,,
95.9,10.30916,8.48761,,
96.0,10.32053,8.49900,,
96.1,10.33337,8.51136,,
96.2,10.34670,8.52463,,
96.3,10.36061,8.53840,,
96.4,10.37511,8.55206,,
96.5,10.38884,8.56498,,
96.6,10.40048,8.57653,,
96.7,10.41012,8.58671,,
96.8,10.41795,8.59594,,
96.9,10.42619,8.60494,,
97.0,10.43600,8.61424,,
97.1,10.44589,8.62376,,
97.2,10.45575,8.63323,,
97.3,10.46483,8.64207,,
97.4,10.47281,8.65000,,
97.5,10.47958,8.65685,,
97.6,10.48517,8.66280,,
97.7,10.48969,8.66803,,
97.8,10.49459,8.67312,,
97.9,10.49929,8.67827,,
98.0,10.50484,8.68394,,
98.1,10.51105,8.68966,,
98.2,10.51779,8.69484,,
98.3,10.52231,8.69867,,
98.4,10.52330,8.70080,,
98.5,10.52293,8.70161,,
98.6,10.52249,8.70146,,
98.7,10.52199,8.70126,,
98.8,10.52212,8.70129,,
98.9,10.52253,8.70132,,
99.0,10.52236,8.70027,,
99.1,10.52119,8.69815,,
99.2,10.51622,8.69473,,
99.3,10.51019,8.69094,,
99.4,10.50663,8.68794,,
99.5,10.50525,8.68616,,
99.6,10.50643,8.68885,,
99.7,10.51214,8.69315,,
99.8,10.51918,8.69925,,
99.9,10.52638,8.70605,,
100.0,10.53443,8.71249,,
100.1,10.53968,8.71778,,
100.2,10.54234,8.72216,,
100.3,10.54536,8.72625,,
100.4,10.54964,8.73106,,
100.5,10.55556,8.73686,,
100.6,10.56388,8.74307,,
100.7,10.57086,8.74824,,
100.8,10.57394,8.75189,,
100.9,10.57335,8.75140,,
101.0,10.57013,8.74976,,
101.1,10.56503,8.74789,,
101.2,10.56387,8.74700,,
101.3,10.56749,8.75094,,
101.4,10.57469,8.75662,,
101.5,10.58392,8.76409,,
101.6,10.59155,8.77216,,
101.7,10.59906,8.78070,,
101.8,10.60789,8.78940,,
101.9,10.61809,8.79861,,
102.0,10.62691,8.80785,,
102.1,10.63631,8.81739,,
102.2,10.64531,8.82703,,
102.3,10.65537,8.83731,,
102.4,10.66656,8.84826,,
102.5,10.67818,8.85985,,
102.6,10.69047,8.87168,,
102.7,10.70285,8.88319,,
102.8,10.71369,8.89422,,
102.9,10.72289,8.90471,,
103.0,10.73315,8.91522,,
103.1,10.74385,8.92594,,
103.2,10.75530,8.93696,,
103.3,10.76695,8.94808,,
103.4,10.77717,8.95929,,
103.5,10.78783,8.97092,,
103.6,10.80056,8.98345,,
103.7,10.81409,8.99695,,
103.8,10.82903,9.01129,,
103.9,10.84427,9.02566,,
104.0,10.85854,9.03932,,
104.1,10.87122,9.05158,,
104.2,10.88143,9.06228,,
104.3,10.88955,9.07167,,
104.4,10.89790,9.08053,,
104.5,10.90639,9.08930,,
104.6,10.91563,9.09869,,
104.7,10.92523,9.10846,,
104.8,10.93626,9.11880,,
104.9,10.94657,9.12899,,
105.0,10.95703,9.13889,,
105.1,10.96612,9.14799,,
105.2,10.97379,9.15652,,
105.3,10.98141,9.16465,,
105.4,10.98974,9.17260,,
105.5,10.99782,9.18006,,
105.6,11.00513,9.18626,,
105.7,11.01015,9.19030,,
105.8,11.01090,9.19267,,
105.9,11.00860,9.19141,,
106.0,11.00611,9.18997,,
106.1,11.00432,9.18872,,
106.2,11.00364,9.18798,,
106.3,11.00488,9.18853,,
106.4,11.00637,9.18905,,
106.5,11.00586,9.18780,,
106.6,11.00295,9.18576,,
106.7,10.99892,9.18262,,
106.8,10.99520,9.17874,,
106.9,10.99120,9.17428,,
107.0,10.98599,9.16923,,
107.1,10.97979,9.16363,,
107.2,10.97346,9.15834,,
107.3,10.96748,9.15464,,
107.4,10.96537,9.15268,,
107.5,10.96940,9.15672,,
107.6,10.97706,9.16233,,
107.7,10.98606,9.16877,,
107.8,10.99312,9.17350,,
107.9,10.99464,9.17597,,
108.0,10.99038,9.17119,,
108.1,10.98198,9.16374,,
108.2,10.96928,9.15353,,
108.3,10.95645,9.14244,,
108.4,10.94576,9.13206,,
108.5,10.93627,9.12332,,
108.6,10.93005,9.11693,,
108.7,10.92598,9.11266,,
108.8,10.92398,9.11057,,
108.9,10.92384,9.10988,,
109.0,10.92533,9.11160,,
109.1,10.92755,9.11449,,
109.2,10.93259,9.11859,,
109.3,10.93875,9.12300,,
109.4,10.94303,9.12690,,
109.5,10.94531,9.12977,,
109.6,10.94630,9.13194,,
109.7,10.94715,9.13455,,
109.8,10.95046,9.13892,,
109.9,10.95745,9.14608,,
110.0,10.96784,9.15638,,
110.1,10.98192,9.16925,,
110.2,10.99823,9.18352,,
110.3,11.01322,9.19736,,
110.4,11.02638,9.20930,,
110.5,11.03559,9.21810,,
110.6,11.04000,9.22357,,
110.7,11.04148,9.22626,,
110.8,11.04124,9.22757,,
110.9,11.04071,9.22922,,
111.0,11.04333,9.23254,,
111.1,11.05003,9.23779,,
111.2,11.05841,9.24422,,
111.3,11.06572,9.25013,,
111.4,11.07057,9.25419,,
111.5,11.07108,9.25621,,
111.6,11.06917,9.25334,,
111.7,11.06409,9.24824,,
111.8,11.05565,9.24055,,
111.9,11.04465,9.23111,,
112.0,11.03302,9.22147,,
112.1,11.02316,9.21349,,
112.2,11.01757,9.20891,,
112.3,11.01725,9.20759,,
112.4,11.02238,9.21165,,
112.5,11.03002,9.21662,,
112.6,11.03710,9.22124,,
112.7,11.03937,9.22455,,
112.8,11.03754,9.22271,,
112.9,11.03293,9.21911,,
113.0,11.02713,9.21375,,
113.1,11.01974,9.20734,,
113.2,11.01264,9.20114,,
113.3,11.00617,9.19588,,
113.4,11.00243,9.19225,,
113.5,11.00171,9.19003,,
113.6,11.00129,9.18836,,
113.7,10.99970,9.18576,,
113.8,10.99623,9.18103,,
113.9,10.98801,9.17306,,
114.0,10.97647,9.16200,,
114.1,10.96129,9.14829,,
114.2,10.94454,9.13333,,
114.3,10.92878,9.11818,,
114.4,10.91462,9.10321,,
114.5,10.90099,9.08805,,
114.6,10.88526,9.07197,,
114.7,10.86687,9.05497,,
114.8,10.84765,9.03822,,
114.9,10.83066,9.02320,,
115.0,10.81932,9.01147,,
115.1,10.81180,9.00308,,
115.2,10.80747,8.99704,,
115.3,10.80446,8.99144,,
115.4,10.79838,8.98469,,
115.5,10.78840,8.97589,,
115.6,10.77701,8.96560,,
115.7,10.76431,8.95510,,
115.8,10.75376,8.94630,,
115.9,10.74771,8.94055,,
116.0,10.74579,8.93743,,
116.1,10.74816,8.94066,,
116.2,10.75525,8.94500,,
116.3,10.76235,8.94963,,
116.4,10.76626,8.95332,,
116.5,10.76615,8.95067,,
116.6,10.75924,8.94405,,
116.7,10.74584,8.93273,,
116.8,10.72922,8.91833,,
116.9,10.71135,8.90307,,
117.0,10.69604,8.88926,,
117.1,10.68513,8.87863,,
117.2,10.67798,8.87206,,
117.3,10.67595,8.86842,,
117.4,10.67876,8.87060,,
117.5,10.68325,8.87356,,
117.6,10.68763,8.87682,,
117.7,10.69092,8.87932,,
117.8,10.69072,8.87894,,
117.9,10.68729,8.87685,,
118.0,10.68366,8.87315,,
118.1,10.67816,8.86827,,
118.2,10.67200,8.86296,,
118.3,10.66656,8.85775,,
118.4,10.66118,8.85382,,
118.5,10.65750,8.85107,,
118.6,10.65958,8.85360,,
118.7,10.66520,8.85772,,
118.8,10.67295,8.86325,,
118.9,10.67991,8.86790,,
119.0,10.68261,8.87127,,
119.1,10.68016,8.86767,,
119.2,10.67309,8.86177,,
119.3,10.66270,8.85321,,
119.4,10.65122,8.84379,,
119.5,10.64126,8.83565,,
119.6,10.63477,8.83072,,
119.7,10.63385,8.82920,,
119.8,10.63925,8.83507,,
119.9,10.64959,8.84367,,
120.0,10.66377,8.85402,,
120.1,10.67565,8.86267,,
120.2,10.68145,8.86888,,
120.3,10.67891,8.86574,,
120.4,10.67005,8.85934,,
120.5,10.65775,8.84990,,
120.6,10.64575,8.84001,,
120.7,10.63672,8.83176,,
120.8,10.63119,8.82626,,
120.9,10.62923,8.82347,,
121.0,10.62993,8.82269,,
121.1,10.63065,8.82367,,
121.2,10.63260,8.82484,,
121.3,10.63437,8.82582,,
121.4,10.63390,8.82473,,
121.5,10.63155,8.82185,,
121.6,10.62635,8.81667,,
121.7,10.61730,8.80982,,
121.8,10.60813,8.80307,,
121.9,10.60147,8.79870,,
122.0,10.59990,8.79756,,
122.1,10.60641,8.80444,,
122.2,10.61937,8.81450,,
122.3,10.63483,8.82685,,
122.4,10.64850,8.83852,,
122.5,10.65820,8.84730,,
122.6,10.66240,8.85210,,
122.7,10.66199,8.85352,,
122.8,10.65909,8.85012,,
122.9,10.65304,8.84470,,
123.0,10.64438,8.83730,,
123.1,10.63555,8.82890,,
123.2,10.62591,8.82052,,
123.3,10.61713,8.81316,,
123.4,10.61205,8.80738,,
123.5,10.60861,8.80326,,
123.6,10.60559,8.80041,,
123.7,10.60430,8.79817,,
123.8,10.60266,8.79563,,
123.9,10.59959,8.79174,,
124.0,10.59461,8.78572,,
124.1,10.58496,8.77697,,
124.2,10.57280,8.76592,,
124.3,10.55946,8.75318,,
124.4,10.54508,8.74019,,
124.5,10.53114,8.72828,,
124.6,10.52102,8.71866,,
124.7,10.51496,8.71189,,
124.8,10.51146,8.70755,,
124.9,10.51021,8.70489,,
125.0,10.50823,8.70285,,
125.1,10.50596,8.70080,,
125.2,10.50431,8.69842,,
125.3,10.50109,8.69545,,
125.4,10.49722,8.69211,,
125.5,10.49323,8.68877,,
125.6,10.48943,8.68652,,
125.7,10.48793,8.68551,,
125.8,10.49104,8.68867,,
125.9,10.49700,8.69356,,
126.0,10.50403,8.69984,,
126.1,10.51240,8.70627,,
126.2,10.51822,8.71140,,
126.3,10.52088,8.71455,,
126.4,10.52161,8.71599,,
126.5,10.51991,8.71437,,
126.6,10.51697,8.71143,,
126.7,10.51287,8.70701,,
126.8,10.50577,8.70176,,
126.9,10.49885,8.69716,,
127.0,10.49511,8.69371,,
127.1,10.49595,8.69693,,
127.2,10.50309,8.70369,,
127.3,10.51636,8.71448,,
127.4,10.53192,8.72761,,
127.5,10.54624,8.74069,,
127.6,10.55881,8.75177,,
127.7,10.56687,8.75963,,
127.8,10.56991,8.76373,,
127.9,10.57066,8.76502,,
128.0,10.56745,8.76272,,
128.1,10.56229,8.76011,,
128.2,10.55906,8.75777,,
128.3,10.55904,8.75931,,
128.4,10.56399,8.76337,,
128.5,10.57187,8.76996,,
128.6,10.58137,8.77817,,
128.7,10.59036,8.78650,,
128.8,10.59839,8.79393,,
128.9,10.60462,8.79999,,
129.0,10.60809,8.80439,,
129.1,10.61109,8.80755,,
129.2,10.61294,8.80978,,
129.3,10.61398,8.81186,,
129.4,10.61580,8.81445,,
129.5,10.61919,8.81830,,
129.6,10.62444,8.82382,,
129.7,10.63226,8.83113,,
129.8,10.64151,8.83971,,
129.9,10.65148,8.84866,,
130.0,10.66108,8.85645,,
130.1,10.66778,8.86205,,
130.2,10.66909,8.86543,,
130.3,10.66804,8.86441,,
130.4,10.66510,8.86251,,
130.5,10.66065,8.86002,,
130.6,10.65897,8.85844,,
130.7,10.65819,8.85786,,
130.8,10.65988,8.86013,,
130.9,10.66472,8.86360,,
131.0,10.66954,8.86823,,
131.1,10.67462,8.87353,,
131.2,10.68074,8.87912,,
131.3,10.68629,8.88497,,
131.4,10.69176,8.89116,,
131.5,10.69871,8.89749,,
131.6,10.70593,8.90384,,
131.7,10.71141,8.90972,,
131.8,10.71685,8.91509,,
131.9,10.72116,8.91989,,
132.0,10.72518,8.92477,,
132.1,10.73004,8.92984,,
132.2,10.73627,8.93551,,
