Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
80.6,-0.59380,,
80.7,-0.59733,,
80.8,-0.60132,,
80.9,-0.60668,,
81.0,-0.61313,,
81.1,-0.62111,,
81.2,-0.63009,,
81.3,-0.63971,,
81.4,-0.64841,,
81.5,-0.65607,,
81.6,-0.66339,,
81.7,-0.66810,,
81.8,-0.67314,,
81.9,-0.67479,,
82.0,-0.67261,,
82.1,-0.66927,,
82.2,-0.66565,,
82.3,-0.66090,,
82.4,-0.65729,,
82.5,-0.65266,,
82.6,-0.64725,,
82.7,-0.64386,,
82.8,-0.63992,,
82.9,-0.63605,,
83.0,-0.63192,,
83.1,-0.62804,,
83.2,-0.62267,,
83.3,-0.61896,,
83.4,-0.61584,,
83.5,-0.61334,,
83.6,-0.61276,,
83.7,-0.61333,,
83.8,-0.61524,,
83.9,-0.61715,,
84.0,-0.61835,,
84.1,-0.61917,,
84.2,-0.61850,,
84.3,-0.61717,,
84.4,-0.61500,,
84.5,-0.61329,,
84.6,-0.61071,,
84.7,-0.60794,,
84.8,-0.60734,,
84.9,-0.60472,,
85.0,-0.60131,,
85.1,-0.59977,,
85.2,-0.59681,,
85.3,-0.59535,,
85.4,-0.59358,,
85.5,-0.59317,,
85.6,-0.59427,,
85.7,-0.59487,,
85.8,-0.59392,,
85.9,-0.59230,,
86.0,-0.59250,,
86.1,-0.59244,,
86.2,-0.59430,,
86.3,-0.59583,,
86.4,-0.59650,,
86.5,-0.59938,,
86.6,-0.60136,,
86.7,-0.60148,,
86.8,-0.60068,,
86.9,-0.59755,,
87.0,-0.59282,,
87.1,-0.58899,,
87.2,-0.58533,,
87.3,-0.58080,,
87.4,-0.57622,,
87.5,-0.57268,,
87.6,-0.56806,,
87.7,-0.56395,,
87.8,-0.55916,,
87.9,-0.55379,,
88.0,-0.54924,,
88.1,-0.54554,,
88.2,-0.54132,,
88.3,-0.53657,,
88.4,-0.53195,,
88.5,-0.52848,,
88.6,-0.52531,,
88.7,-0.52063,,
88.8,-0.51623,,
88.9,-0.51237,,
89.0,-0.50918,,
89.1,-0.50533,,
89.2,-0.50283,,
89.3,-0.49932,,
89.4,-0.49364,,
89.5,-0.48663,,
89.6,-0.48147,,
89.7,-0.47579,,
89.8,-0.46966,,
89.9,-0.46249,,
90.0,-0.45670,,
90.1,-0.45148,,
90.2,-0.44571,,
90.3,-0.43883,,
90.4,-0.43391,,
90.5,-0.43115,,
90.6,-0.42850,,
90.7,-0.42554,,
90.8,-0.42270,,
90.9,-0.41957,,
91.0,-0.41791,,
91.1,-0.41592,,
91.2,-0.41399,,
91.3,-0.41232,,
91.4,-0.41033,,
91.5,-0.40774,,
91.6,-0.40643,,
91.7,-0.40400,,
91.8,-0.40123,,
91.9,-0.39923,,
92.0,-0.39589,,
92.1,-0.39084,,
92.2,-0.38466,,
92.3,-0.37709,,
92.4,-0.36742,,
92.5,-0.35675,,
92.6,-0.34508,,
92.7,-0.33313,,
92.8,-0.32066,,
92.9,-0.30889,,
93.0,-0.29776,,
93.1,-0.28853,,
93.2,-0.27843,,
93.3,-0.26932,,
93.4,-0.26084,,
93.5,-0.25140,,
93.6,-0.24287,,
93.7,-0.23422,,
93.8,-0.22554,,
93.9,-0.21690,,
94.0,-0.21031,,
94.1,-0.20273,,
94.2,-0.19658,,
94.3,-0.19172,,
94.4,-0.18931,,
94.5,-0.18716,,
94.6,-0.18604,,
94.7,-0.18630,,
94.8,-0.18738,,
94.9,-0.19088,,
95.0,-0.19552,,
95.1,-0.20118,,
95.2,-0.20905,,
95.3,-0.21829,,
95.4,-0.22769,,
95.5,-0.23725,,
95.6,-0.24431,,
95.7,-0.25028,,
95.8,-0.25467,,
95.9,-0.25929,,
96.0,-0.26248,,
96.1,-0.26476,,
96.2,-0.26516,,
96.3,-0.26395,,
96.4,-0.26205,,
96.5,-0.25934,,
96.6,-0.25516,,
96.7,-0.25059,,
96.8,-0.24423,,
96.9,-0.23680,,
97.0,-0.23008,,
97.1,-0.22365,,
97.2,-0.21726,,
97.3,-0.21078,,
97.4,-0.20612,,
97.5,-0.20220,,
97.6,-0.20103,,
97.7,-0.20083,,
97.8,-0.20061,,
97.9,-0.20048,,
98.0,-0.20049,,
98.1,-0.20066,,
98.2,-0.20231,,
98.3,-0.20209,,
98.4,-0.20163,,
98.5,-0.20248,,
98.6,-0.20670,,
98.7,-0.21118,,
98.8,-0.21558,,
98.9,-0.21971,,
99.0,-0.22150,,
99.1,-0.22200,,
99.2,-0.22119,,
99.3,-0.21786,,
99.4,-0.21349,,
99.5,-0.20897,,
99.6,-0.20281,,
99.7,-0.19628,,
99.8,-0.19012,,
99.9,-0.18271,,
100.0,-0.17393,,
100.1,-0.16512,,
100.2,-0.15571,,
100.3,-0.14606,,
100.4,-0.13774,,
100.5,-0.12817,,
100.6,-0.11870,,
100.7,-0.10940,,
100.8,-0.09896,,
100.9,-0.08742,,
101.0,-0.07555,,
101.1,-0.06511,,
101.2,-0.05362,,
101.3,-0.04314,,
101.4,-0.03273,,
101.5,-0.02120,,
101.6,-0.00867,,
101.7,0.00275,,
101.8,0.01399,,
101.9,0.02357,,
102.0,0.03216,,
102.1,0.04281,,
102.2,0.05306,,
102.3,0.06160,,
102.4,0.07051,,
102.5,0.07955,,
102.6,0.08595,,
102.7,0.09302,,
102.8,0.10052,,
102.9,0.10894,,
103.0,0.11783,,
103.1,0.12624,,
103.2,0.13436,,
103.3,0.14364,,
103.4,0.15213,,
103.5,0.16147,,
103.6,0.17118,,
103.7,0.18030,,
103.8,0.18836,,
103.9,0.19651,,
104.0,0.20470,,
104.1,0.21421,,
104.2,0.22234,,
104.3,0.23103,,
104.4,0.23867,,
104.5,0.24509,,
104.6,0.25297,,
104.7,0.26096,,
104.8,0.26836,,
104.9,0.27614,,
105.0,0.28282,,
105.1,0.28835,,
105.2,0.29475,,
105.3,0.30107,,
105.4,0.30747,,
105.5,0.31403,,
105.6,0.32011,,
105.7,0.32806,,
105.8,0.33766,,
105.9,0.34540,,
106.0,0.35216,,
106.1,0.35781,,
106.2,0.36239,,
106.3,0.36795,,
106.4,0.37289,,
106.5,0.37837,,
106.6,0.38301,,
106.7,0.38678,,
106.8,0.38971,,
106.9,0.39257,,
107.0,0.39509,,
107.1,0.39584,,
107.2,0.39617,,
107.3,0.39747,,
107.4,0.40109,,
107.5,0.40561,,
107.6,0.41086,,
107.7,0.41934,,
107.8,0.43018,,
107.9,0.44009,,
108.0,0.45068,,
108.1,0.46212,,
108.2,0.47443,,
108.3,0.48754,,
108.4,0.50072,,
108.5,0.51357,,
108.6,0.52853,,
108.7,0.54213,,
108.8,0.55594,,
108.9,0.57074,,
